order_id,item,price,notes,status,event_time,sale_date
1073,Mango,12.5,Eiusmod sed adipiscing ex voluptate tempor commodo nostrud.,delivered,2025-01-29,2026-05-20
1156,banana,5.5,Dolore dolor ut ut ex adipiscing ut laboris adipiscing sit dolore ex consectetur ipsum.,packed,2026-05-25,2026-05-31
2491,orange,8.0,Reprehenderit laboris reprehenderit dolor ea nisi aliqua duis ipsum sed duis exercitation duis.,packed,2025-03-03,2026-03-11
1817,Apple,12.5,Labore exercitation magna nostrud duis magna nisi eiusmod.,packed,2025-09-11,2025-08-12
2413,Apple,12.5,Ad aliquip ut consequat ea quis aute dolor.,ordered,2026-03-07,2025-07-22
1511,ORANGE,N/A,Do ipsum ex labore minim ad incididunt nisi nisi veniam.,packed,2025-09-07,2026-04-25
1686,APPLE,12.5,Quis sed minim irure dolor duis adipiscing dolore in aliquip et voluptate amet exercitation.,ordered,2026-03-07,2025-01-25
2973,Banana,error,Aute ea eiusmod ad quis sed ut sed aute duis sed in.,ordered,2025-02-03,2025-09-22
2423,Banana,22.99,Aliqua minim magna irure tempor aliqua enim ut amet do.,ordered,2025-05-14,2025-02-09
1819,Banana,8.0,Labore irure quis enim ipsum tempor minim lorem amet ex tempor.,ordered,2026-01-14,2026-03-26
1365,apple,8.0,Ut do dolore dolor magna dolore amet dolore ipsum sed dolore sit exercitation.,delivered,2025-01-23,2025-12-07
1699,Mango,error,Reprehenderit dolor elit magna reprehenderit dolore ex dolor in reprehenderit voluptate.,delivered,2026-04-08,2025-04-02
1546,Orange,N/A,Aute nisi ullamco ut voluptate duis et magna aliqua lorem.,ordered,2025-03-30,2025-04-05
2230,mango,45.0,Ad adipiscing do minim commodo enim tempor consectetur amet.,delivered,2025-08-01,2026-02-04
2633,apple,N/A,Et ea dolor quis duis ullamco lorem ea sed ipsum ut quis.,delivered,2026-01-05,2025-02-03
2113,orange,8.0,Magna nisi tempor irure ea lorem tempor minim eiusmod.,shipped,2025-07-13,2026-05-01
2664,Apple,12.5,Nisi elit enim quis ut quis aute consectetur.,packed,2025-12-30,2025-09-19
1583,APPLE,22.99,Quis incididunt consequat voluptate ex enim nisi reprehenderit duis consectetur labore.,ordered,2025-01-13,2025-04-25
1849,orange,5.5,Tempor ut laboris incididunt ex nostrud eiusmod laboris consequat.,packed,2025-08-22,2025-06-16
1865,banana,5.5,Sit reprehenderit duis dolor ut enim reprehenderit amet nisi exercitation ullamco labore magna.,ordered,2025-09-03,2025-02-11
2753,banana,error,Incididunt ut duis elit ut ullamco irure eiusmod ut ea ea irure.,packed,2025-08-07,2026-05-10
1346,apple,5.5,Et magna ad voluptate consectetur sed dolor magna labore tempor ut ut amet.,ordered,2025-12-16,2025-05-14
2809,orange,5.5,Nisi minim nostrud sit aliquip lorem aliquip consectetur.,delivered,2025-05-03,2025-03-19
1615,mango,error,Dolore ullamco reprehenderit voluptate duis eiusmod ex ut commodo elit.,shipped,2026-05-17,2025-08-06
2965,apple,100.0,Elit ad aliquip enim incididunt nisi reprehenderit ad lorem enim quis consectetur adipiscing.,packed,2025-06-26,2025-12-09
2907,orange,45.0,Ex aliquip veniam ipsum reprehenderit ex magna quis.,ordered,2026-02-23,2026-02-20
1843,Orange,45.0,Aliqua dolor duis veniam do quis voluptate ut magna magna consequat minim.,ordered,2025-01-02,2025-01-15
1386,Apple,12.5,Ex nostrud voluptate ut commodo enim ea minim minim aliquip dolor ut aliqua commodo.,packed,2025-06-18,2025-02-07
2021,Orange,N/A,Ad nostrud laboris nisi ad ut aliqua magna nisi exercitation.,shipped,2025-03-02,2026-05-02
2635,banana,error,Labore ut consectetur enim et tempor ea ad ad ut nostrud ad quis lorem.,ordered,2025-07-18,2025-11-11
1683,ORANGE,45.0,Elit reprehenderit magna voluptate do do duis dolore.,shipped,2025-12-20,2025-06-25
2951,Mango,5.5,Eiusmod exercitation ut ipsum voluptate ex consequat ea ipsum.,delivered,2025-08-21,2025-12-10
1177,mango,100.0,Ullamco tempor magna enim consectetur labore veniam enim ullamco.,ordered,2025-03-05,2026-01-02
2721,Banana,22.99,Dolor magna in sed ad do voluptate consectetur minim et magna ea ea.,packed,2026-04-22,2025-05-24
2833,Banana,5.5,Elit labore quis amet eiusmod do enim ex ut irure lorem nisi ut.,packed,2025-09-15,2025-02-04
1418,Apple,12.5,Sed eiusmod ex nisi ullamco veniam commodo do incididunt magna.,ordered,2025-05-11,2026-01-04
2322,Apple,12.5,Ut aliqua nostrud commodo ullamco et in nisi enim aliqua.,delivered,2025-01-17,2026-01-31
1605,Mango,100.0,Ut consequat adipiscing et laboris veniam do exercitation adipiscing incididunt.,shipped,2025-07-31,2025-05-29
2288,Apple,N/A,Reprehenderit reprehenderit aliqua minim exercitation tempor reprehenderit minim veniam ullamco quis do ut.,delivered,2025-08-11,2025-08-05
1164,Mango,12.5,Elit nostrud dolore nostrud laboris reprehenderit commodo ea nisi.,ordered,2025-05-11,2025-12-06
1023,mango,22.99,Aute aliquip minim ullamco ex magna ut voluptate ad enim aute.,delivered,2025-09-10,2025-05-26
2145,APPLE,100.0,Exercitation irure lorem minim elit adipiscing enim elit amet et ex eiusmod nisi.,shipped,2025-07-30,2026-03-01
1466,APPLE,error,Labore nostrud lorem veniam labore ea incididunt et ea laboris sed enim.,delivered,2025-08-11,2025-02-02
1109,ORANGE,8.0,Laboris aliquip in in dolore dolore nisi reprehenderit.,shipped,2026-02-04,2026-04-18
1419,ORANGE,45.0,Sed dolor ut quis nostrud dolor laboris lorem amet consectetur nostrud ut minim.,delivered,2025-01-24,2026-03-29
1425,ORANGE,22.99,Ut ex ea veniam quis nisi laboris minim exercitation ullamco.,shipped,2025-04-04,2026-05-11
1882,Orange,12.5,Sed amet magna dolor ea laboris et in amet incididunt ex consequat.,shipped,2026-03-05,2026-03-22
2968,APPLE,error,Dolor commodo nisi reprehenderit veniam ea aute ex ea in.,shipped,2025-05-14,2026-05-29
2932,APPLE,12.5,Labore aliqua dolor sit sed veniam irure aliquip ut nostrud dolor veniam eiusmod.,delivered,2025-10-08,2025-09-09
2669,banana,100.0,Exercitation magna ut do ipsum adipiscing ut adipiscing.,ordered,2026-02-04,2025-10-15
1805,APPLE,45.0,In incididunt aute et minim nostrud elit amet consequat nisi.,delivered,2025-02-02,2025-08-29
2033,Apple,8.0,Minim ipsum labore ut exercitation dolore lorem incididunt.,ordered,2025-08-06,2026-05-04
1824,banana,5.5,Ut aliquip nostrud laboris aute aliqua sed amet labore voluptate.,packed,2026-02-19,2025-11-17
1719,apple,22.99,Ad dolor sit quis ullamco ipsum consequat consectetur minim do do consectetur veniam.,delivered,2025-01-02,2025-04-13
2668,Banana,100.0,Ex ex ipsum nostrud ea enim ea lorem voluptate irure.,ordered,2025-07-08,2025-10-29
2660,Mango,5.5,Reprehenderit sit dolore dolor ex laboris sit incididunt.,ordered,2025-07-14,2026-02-15
2280,Mango,12.5,Labore quis laboris aliquip nostrud consequat quis minim sit aliqua.,delivered,2025-03-20,2026-05-10
1015,apple,12.5,Ut in nostrud sed elit consequat reprehenderit quis ut ea in et ad.,ordered,2026-03-09,2025-03-27
1314,APPLE,N/A,Commodo sit sed quis elit consectetur quis in ea.,shipped,2025-02-12,2025-02-23
2932,Banana,5.5,Nisi in enim et veniam dolore ut eiusmod lorem magna dolor dolor in elit.,delivered,2025-05-15,2025-02-03
2330,Banana,12.5,Nostrud consequat in aliqua ad amet amet veniam dolor ullamco veniam.,ordered,2025-05-15,2025-08-24
2791,APPLE,N/A,Dolor ut nostrud ex ea quis dolor dolor ea.,packed,2025-04-28,2025-10-19
2671,Mango,22.99,Laboris ad exercitation duis amet lorem nostrud dolore amet ex duis dolor.,shipped,2026-01-03,2025-02-01
1704,ORANGE,8.0,Adipiscing dolor do aliqua minim magna tempor amet.,ordered,2025-09-17,2025-09-19
2530,mango,12.5,Ut nisi ad amet ipsum ea duis tempor quis tempor quis et.,delivered,2025-01-12,2025-12-07
2697,apple,12.5,Consequat nisi ut labore aliqua veniam nisi ullamco dolor labore laboris.,delivered,2025-09-22,2025-05-26
2245,banana,8.0,Adipiscing exercitation lorem exercitation ut duis ullamco dolor elit duis.,shipped,2026-04-11,2026-02-20
2541,mango,8.0,Commodo sed amet in reprehenderit ad minim ullamco consectetur voluptate laboris dolore.,shipped,2025-01-15,2025-05-18
2978,mango,45.0,Commodo reprehenderit sit ex dolore ea veniam aliqua ea ut minim tempor.,delivered,2026-02-27,2026-05-10
2332,Orange,8.0,Et adipiscing ad ad nisi ipsum dolor et in in sed.,packed,2025-11-27,2025-06-01
1560,ORANGE,N/A,Adipiscing consequat dolore ipsum minim ex minim exercitation nostrud aute.,delivered,2025-07-04,2025-04-21
1741,Orange,100.0,Adipiscing exercitation dolor irure labore ea sed consectetur tempor dolor lorem exercitation consequat do.,packed,2025-09-06,2025-06-03
1259,orange,12.5,Sit adipiscing aute tempor tempor aliquip aliquip commodo tempor ut commodo incididunt.,ordered,2026-05-13,2025-08-16
1543,Banana,5.5,Enim ex adipiscing aute ipsum adipiscing dolor aliqua minim do do exercitation quis nisi.,ordered,2026-05-30,2025-04-22
2337,Orange,12.5,Nisi dolore aute adipiscing magna voluptate minim exercitation commodo commodo nisi et enim reprehenderit.,shipped,2025-05-11,2026-03-04
1436,banana,45.0,Ex voluptate consequat adipiscing ut ex consectetur ut labore.,ordered,2026-04-23,2025-07-11
2133,Orange,100.0,Voluptate eiusmod et veniam minim ad enim lorem.,shipped,2026-03-28,2026-02-11
1968,mango,22.99,Ut minim veniam reprehenderit incididunt ut consequat ut aliquip consectetur exercitation.,shipped,2025-08-01,2025-03-15
2400,Banana,22.99,Et sed et ex consectetur consectetur laboris ipsum duis ut in tempor.,shipped,2025-08-14,2025-01-04
2301,orange,12.5,Dolore tempor incididunt adipiscing ea nostrud in et ut tempor sed dolor commodo duis.,ordered,2025-05-06,2026-01-07
1464,Banana,N/A,Ea in elit aliqua exercitation ipsum ipsum ipsum sed ullamco.,packed,2025-10-29,2025-11-05
2228,APPLE,5.5,Aliquip veniam et veniam magna dolor minim ad duis enim.,delivered,2025-02-24,2025-05-14
1236,Mango,45.0,Exercitation do aliqua dolor minim ad incididunt aute in do consectetur.,packed,2025-07-10,2025-08-23
2783,APPLE,100.0,Veniam dolor aliqua incididunt sed consectetur ut in aliquip irure.,packed,2026-02-10,2026-04-20
1634,Apple,5.5,Duis tempor ut do dolore duis voluptate et lorem laboris ut reprehenderit consectetur.,packed,2025-05-04,2025-07-05
2612,apple,45.0,Quis dolor duis ad aute veniam enim ea.,delivered,2025-05-17,2026-03-13
1535,Banana,N/A,Duis irure aliquip et nostrud duis quis laboris ipsum.,delivered,2026-02-15,2026-02-11
1066,banana,100.0,Amet sed laboris tempor voluptate minim aliquip quis voluptate.,ordered,2025-04-26,2025-11-13
2761,mango,100.0,Adipiscing tempor consectetur aute ex enim nisi enim.,ordered,2025-11-11,2025-08-19
2616,mango,error,In amet nisi aliquip quis dolor aliquip consequat commodo ut quis tempor sit.,packed,2026-05-27,2025-07-22
2887,orange,N/A,Duis sed nisi labore ad ad ut minim enim et do ea aliqua sed.,shipped,2025-04-02,2026-05-13
1526,APPLE,8.0,Labore ea voluptate ipsum veniam veniam incididunt aliqua ad consectetur sed exercitation.,delivered,2026-02-20,2025-04-28
1744,Orange,12.5,Sit do amet ut reprehenderit ut elit sed.,shipped,2026-05-27,2025-06-10
2552,orange,error,Nostrud sit aute minim dolore commodo dolore consequat consequat consequat ut lorem.,ordered,2025-12-17,2026-05-08
1459,apple,12.5,Ut in dolore laboris dolore elit ipsum nisi consectetur commodo ex.,delivered,2025-07-05,2026-03-19
1625,Banana,45.0,Et commodo quis aliqua adipiscing tempor et voluptate.,ordered,2026-01-08,2026-01-06
2873,Apple,N/A,Ea ad lorem amet labore nisi amet reprehenderit nisi.,packed,2025-07-07,2026-02-28
1009,APPLE,22.99,Labore ad nisi aute nisi aliqua dolor dolor minim laboris enim in.,delivered,2026-05-06,2025-10-28
2698,Banana,N/A,Magna tempor ad elit sed ad duis laboris irure ex et dolore aute tempor.,shipped,2026-04-01,2026-02-01
1788,APPLE,error,Nostrud tempor ut sit et ullamco aliquip tempor ut eiusmod ut ipsum ullamco eiusmod.,shipped,2025-09-05,2026-03-30
2014,ORANGE,12.5,Aliquip nisi ex exercitation ut do exercitation labore ipsum aliqua consequat incididunt.,ordered,2026-05-09,2025-01-08
1767,Banana,N/A,Aliquip et magna sed aliquip consectetur magna dolore reprehenderit.,ordered,2025-10-11,2025-01-30
1972,Banana,5.5,Dolor commodo tempor et aliquip dolore elit voluptate tempor.,ordered,2025-11-18,2025-04-16
1093,ORANGE,22.99,Minim aute ut nostrud sed irure dolor enim ullamco tempor.,delivered,2026-03-19,2025-02-08
1507,Banana,45.0,Sed ea exercitation tempor labore adipiscing dolor reprehenderit quis consequat sit.,ordered,2025-01-22,2025-07-03
2286,Apple,22.99,Enim minim nisi nostrud amet incididunt minim nostrud.,delivered,2026-05-03,2026-04-26
1414,apple,N/A,Aute lorem sit eiusmod irure ut laboris tempor in.,packed,2025-12-16,2025-01-24
2937,Mango,45.0,Ipsum ex ipsum magna minim labore ex dolor sit duis ut.,ordered,2025-06-13,2025-07-06
1489,mango,8.0,Do amet sed ut et ullamco minim incididunt laboris ut reprehenderit dolor eiusmod magna.,delivered,2025-01-10,2025-12-09
2877,apple,12.5,Quis ex ullamco ex duis et irure consequat tempor ad reprehenderit.,packed,2025-11-05,2026-03-28
2087,banana,N/A,Lorem eiusmod duis et do dolor labore incididunt nisi aute aute exercitation enim minim.,ordered,2025-07-13,2025-05-01
2775,Apple,N/A,Laboris dolore voluptate eiusmod in aliqua ex labore exercitation consequat in voluptate irure veniam.,shipped,2025-08-09,2025-01-25
1409,ORANGE,12.5,Exercitation et lorem ut labore aliqua exercitation dolor aliquip adipiscing consequat.,ordered,2025-05-14,2026-02-16
1780,Banana,N/A,Reprehenderit consequat elit eiusmod duis magna tempor lorem.,packed,2025-01-31,2026-03-27
2223,APPLE,8.0,Et commodo duis commodo nisi sed elit consectetur aute ullamco et amet reprehenderit labore.,ordered,2025-10-27,2025-05-12
1410,orange,45.0,Ipsum voluptate duis in consectetur dolor incididunt aute ea ipsum eiusmod reprehenderit dolor.,shipped,2025-11-01,2025-10-22
2451,Apple,N/A,Et ex enim ut sed commodo in adipiscing consequat labore nisi eiusmod.,ordered,2026-01-19,2025-03-28
2097,ORANGE,5.5,Duis sed minim consectetur in duis nostrud aute amet.,shipped,2025-07-09,2026-01-07
1747,Apple,22.99,Minim minim aliquip labore labore ipsum dolor minim quis aliquip duis exercitation duis tempor.,delivered,2026-02-01,2025-04-16
2382,Mango,12.5,Ut incididunt veniam nostrud amet ut ut ipsum quis laboris incididunt ut ipsum dolor.,ordered,2026-03-31,2026-02-27
2219,Mango,100.0,Et ut ea do aute ad sit dolor ex consectetur adipiscing aliqua labore ut.,delivered,2026-05-24,2026-05-20
1556,Mango,45.0,Incididunt ut consectetur minim adipiscing incididunt nostrud commodo enim enim.,ordered,2025-01-18,2026-05-21
1127,banana,100.0,Nostrud incididunt consequat quis aliquip ut tempor ut irure aliqua.,packed,2025-07-22,2025-12-16
2614,mango,5.5,Adipiscing et do irure dolor ea aliqua tempor.,ordered,2026-01-20,2025-11-05
1253,ORANGE,45.0,Adipiscing enim et commodo in consequat in nisi sed amet irure.,ordered,2025-02-27,2025-12-14
1579,Mango,100.0,Eiusmod incididunt et reprehenderit irure et aliqua sed consectetur voluptate reprehenderit laboris.,packed,2026-01-17,2026-05-11
2432,mango,22.99,Dolor consequat exercitation ex incididunt commodo quis ipsum magna ut incididunt sit.,ordered,2026-01-15,2025-12-04
2393,Apple,100.0,Adipiscing exercitation quis nostrud do veniam irure ea exercitation reprehenderit aute laboris aliqua minim.,shipped,2025-01-26,2025-04-01
1068,Mango,100.0,Ex sed sit amet duis elit adipiscing incididunt ipsum ut nisi aliquip ut in.,delivered,2025-09-06,2026-05-27
2203,Orange,45.0,Laboris irure veniam ullamco minim in voluptate dolor.,packed,2025-11-01,2025-10-18
2950,Apple,8.0,Ex ea aliqua eiusmod aute aute commodo aliquip veniam incididunt ut elit sed ex.,delivered,2025-10-27,2026-05-08
1569,ORANGE,22.99,Tempor ipsum ut quis ex ex ex nostrud aliqua eiusmod.,shipped,2025-04-06,2026-05-01
1908,banana,error,Quis ut minim laboris ut in dolore exercitation voluptate quis ut eiusmod.,shipped,2025-12-05,2026-03-24
1826,banana,45.0,Exercitation lorem adipiscing dolore commodo ex duis in commodo.,shipped,2026-02-02,2026-02-04
1856,apple,8.0,Laboris veniam duis quis ea eiusmod ea ullamco.,packed,2025-09-30,2026-01-28
2147,Apple,45.0,Irure do sed enim veniam tempor voluptate nisi dolor.,delivered,2026-05-19,2025-11-05
2447,apple,100.0,Ad dolor tempor labore nostrud nisi dolor ut ea laboris laboris.,shipped,2026-04-17,2026-05-30
1789,apple,12.5,Irure labore duis consectetur magna ex laboris tempor.,shipped,2025-09-28,2025-08-08
2982,mango,N/A,Enim et amet reprehenderit et aute commodo elit dolor.,packed,2025-03-31,2026-03-18
1907,banana,5.5,Amet et dolor labore ullamco sit reprehenderit labore in lorem labore dolore amet.,packed,2025-11-21,2025-11-24
1101,apple,8.0,Tempor sed elit elit quis aute enim aliqua ut sed duis laboris nisi.,ordered,2025-10-13,2025-05-12
1424,Banana,8.0,Magna dolor aliquip ad reprehenderit aliquip ad ipsum.,packed,2025-05-10,2025-03-25
2082,banana,100.0,Irure laboris consequat incididunt consequat magna exercitation lorem duis enim ut.,shipped,2026-03-16,2025-04-08
2960,orange,error,Ut voluptate consequat ipsum in lorem enim aliquip aliquip.,shipped,2025-05-07,2025-08-15
1082,mango,8.0,Nostrud adipiscing irure adipiscing magna nostrud incididunt commodo.,packed,2026-04-16,2025-04-23
1578,Apple,N/A,Adipiscing incididunt sit consectetur incididunt commodo elit aliqua et duis elit sed sit magna.,shipped,2025-12-14,2025-01-23
1857,ORANGE,error,Labore labore aliqua in irure nisi magna irure ex adipiscing aliquip.,ordered,2025-01-08,2025-01-08
2821,Mango,22.99,Enim aliqua lorem ut sit sit elit ut sit dolore aute nostrud.,packed,2025-09-04,2026-01-09
2637,Banana,N/A,Nisi do ullamco et minim aliquip ut reprehenderit aute magna enim dolor ut incididunt.,packed,2025-04-21,2025-08-21
1065,ORANGE,error,Magna tempor ex ea ullamco nisi aliquip quis adipiscing.,ordered,2025-11-08,2025-03-12
2753,orange,100.0,Ut ad ea amet exercitation sed dolore et eiusmod voluptate sed eiusmod ut.,shipped,2025-11-06,2025-07-18
1953,Orange,12.5,Consequat irure consectetur ea tempor ut ut ullamco adipiscing ea lorem reprehenderit.,shipped,2026-03-28,2025-03-04
1227,ORANGE,100.0,Ut exercitation veniam nisi commodo aute dolor exercitation quis enim ut duis veniam.,delivered,2025-04-22,2026-04-10
1775,APPLE,5.5,Ipsum nostrud ad aliquip reprehenderit ea eiusmod ex dolor dolor.,shipped,2026-01-07,2025-03-27
2586,mango,N/A,Ut sit nostrud voluptate dolore ullamco ipsum nostrud consequat.,shipped,2025-02-14,2026-01-30
